白名单,#genre#
Nbt,http://156.239.254.7:5555/smt.php?id=nbt_pat
番号1348,http://cdn.adultiptv.net/compilation.m3u8
AlkarmaTVFamily[Not24/7],https://58cc65c534c67.streamlock.net/alkarmatv.com/alkarmaNA2.smil/playlist.m3u8
同心孙楚楼,https://www.goodiptv.club/huya/29982658
RadioItaliaTrend,https://radioitalia-samsungitaly.amagi.tv/playlist.m3u8
HopeChannelInternational,https://jstre.am/live/jsl:cZXINbwrFj6.m3u8
FightSports,http://156.239.254.7:5555/smt.php?id=Fs
TheCountryNetwork,https://amg00600-amg00600c1-thecountrynetwork-us-5497.playouts.now.amagi.tv/playlist.m3u8
东森洋片频特,http://156.239.254.7:5555/smt.php?id=ettvwestern
博斯无限1,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn10
AccessMediaProductionsCommunityChannel,https://dlttx48mxf9m3.cloudfront.net/vod_clients/amp/live/ch2/video.m3u8
周杰伦精选120首(8小时),https://txmov2.a.kwimgs.com/upic/2023/06/18/23/BMjAyMzA2MTgyMzE1MjBfMzQ4MzI0MjA1OF8xMDU4Nzc4MzAzNjZfMF8z_b_B386baa1bb2c0c48626a830ff69393771.mp4
HBo频特,http://156.239.254.7:5555/smt.php?id=hbohd_twn
淫欲女飞贼2005年,https://play.subokk.com/play/nel5Xv1a/index.m3u8
暗河传第37集,http://cjx.999315.xyz/yzzy/20251108/5772_f6a8dd1c/index.m3u8
陈慧娴30首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5218827651929954317_hlsb.m3u8
Cops,https://langleyproductions-cops-2-eu.rakuten.wurl.tv/playlist.m3u8
PalmBeachesTV,https://live.feed.thepalmbeaches.tv/index.m3u8
纬来电影频特,https://tzh911.qzz.io/play-smt.php?id=videolandmovie
动力火车《2016年下一站台北演唱会完整版》,https://vd4.bdstatic.com/mda-nmh64c39b2ss5p7j/576p/h264/1671338273583946669/mda-nmh64c39b2ss5p7j.mp4
安徽影视,http://112.27.235.94:8000/hls/24/index.m3u8
History,http://156.239.254.7:5555/smt.php?id=History
予笙,https://www.goodiptv.club/huya/20969093
CNAbackup,http://156.239.254.7:5555/smt.php?id=cna_twn
One,http://156.239.254.7:5555/smt.php?id=One
午夜6,http://live.redtraffic.xyz/lesbian.m3u8?fluxuslust.m3u8
寰宇新闻频特,http://156.239.254.7:5555/smt.php?id=huanyuxinwen_twn
港剧慢品汇,https://www.goodiptv.club/huya/23865142
CCTV12频特,http://156.239.254.7:5555/smt.php?id=cctv12
EuroIndieMusicChartTV,http://178.33.224.197:1935/euroindiemusic/euroindiemusic/playlist.m3u8
沈总你养的金丝雀变凤凰了第41-60集,https://v.gsuus.com/play/QeZjBL8e/index.m3u8
EstrellaTV,https://estrellatv-oando.amagi.tv/playlist.m3u8
张学友《2016年学友经典台北演唱会完整版》,https://vd4.bdstatic.com/mda-nmn72w34juavvyx6/576p/h264/1671772109003214938/mda-nmn72w34juavvyx6.mp4
欧美7,http://cdn.adultiptv.net/threesome.m3u8
大时代粤壹07,https://cdn9.ryplay9.com/20240922/8092_b9278e21/index.m3u8
SPOTV2,http://156.239.254.7:5555/smt.php?id=go_spotv2
HBOHits,http://156.239.254.7:5555/smt.php?id=Hbohitshd
松视1欧美版,http://live.redtraffic.xyz:80/fetish.m3u8
太阳电台,http://211.20.119.102:8081
我和闺蜜一起玩弄他的男友,https://fcxqxf.hhphxz.com/20241121/xMyiU47h/index.m3u8
惊艳台欧美版,http://live.redtraffic.xyz:80/cuckold.m3u8
OANPlus,https://oan-plus-tcl.amagi.tv/playlist.m3u8
草蜢合集,https://vd2.bdstatic.com/mda-nkg6xtz6ph8a421a/sc/cae_h264/1668671364539601937/mda-nkg6xtz6ph8a421a.mp4
AccessMediaProductionsChannel,https://dlttx48mxf9m3.cloudfront.net/vod_clients/amp/live/ch1/video.m3u8
ACTV,https://castus-vod-dev.s3.amazonaws.com/vod_clients/athens/live/ch2/video.m3u8
MadinahHD,http://156.239.254.7:5555/smt.php?id=sunnah_mido
欧美9,http://cdn.adultiptv.net/milf.m3u8
无线华丽,http://php.jdshipin.com/smt.php?id=Tvbjade
CNNInternational,http://156.239.254.7:5555/smt.php?id=Cnn
SportsmanChannel,https://fl1.moveonjoy.com/SPORTSMAN_CHANNEL/index.m3u8
WSB-DT1,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00327-coxmediagroup-wsbbreakingnews-ono/playlist.m3u8
松视3欧美版,http://live.redtraffic.xyz:80/bigdick.m3u8
Al-FadyTV[Not24/7],https://5d658d7e9f562.streamlock.net/alfadytv.tv/alfadytv.smil/playlist.m3u8
FOXSOUL,https://fox-foxsoul-samsungus.amagi.tv/playlist.m3u8
StingrayClassica(474p),https://lotus.stingray.com/manifest/classica-cla008-montreal/samsungtvplus/ab2001ec-760a-3ffc-94e5-f8a15e702859/1751200/manifest.m3u8
合肥新闻,http://112.27.235.94:8000/hls/18/index.m3u8
VIUTV6,http://hls.168.us.kg/u/96/master.m3u8
番号1349,http://cdn.adultiptv.net/fetish.m3u8
Bernama,http://156.239.254.7:5555/smt.php?id=Bernama
BBCWorldNews,https://tzh911.qzz.io/play-smt.php?id=bbcnews_twn
二本道欧美版,http://live.redtraffic.xyz:80/blowjob.m3u8
ReutersTV(360p),https://amg00453-reuters-amg00453c1-xumo-us-2073.playouts.now.amagi.tv/reuters-reuters-hls/playlist360P.m3u8
凤凰香港台,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
大时代粤壹37,https://cdn9.ryplay9.com/20240922/8278_d6a1bfbf/index.m3u8
陈瑞经典音乐合集40首,https://txmov2.a.kwimgs.com/bs3/video-hls/5202220639951372084_hlsb.m3u8
MBC3,https://shls-mbc3-prod-dub.shahid.net/out/v1/d5bbe570e1514d3d9a142657d33d85e6/index.m3u8
Ria-3,http://156.239.254.7:5555/smt.php?id=Ria_backup
Don'tTellTheBride,https://amg00426-lds-amg00426c15-samsung-au-3684.playouts.now.amagi.tv/playlist.m3u8
番号1347,http://cdn.adultiptv.net/brunette.m3u8
DiscoveryHD,http://156.239.254.7:5555/smt.php?id=discoveryhd_twn
FOXNewS,https://fox-foxnewsnow-vizio.amagi.tv/playlist.m3u8
GanjeHozourTV,https://media.parvizshahbazi.com/ganjehozour/Main_tv/playlist.m3u8
QwestTV,https://qwest-jazz-plex.amagi.tv/720p-cc/index.m3u8
SkySportsRacing,https://tv.iill.top/beesport/Sky-Sports-Racing|Referer=https://player.twinspeed.space/
Oasis,http://156.239.254.7:5555/smt.php?id=Oasis
ArirangWorld,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
TennisChannel(UK),https://tennischannel-int-samsunguk.amagi.tv/playlist.m3u8
KITV4IslandNews,https://fuel-streaming-prod01.fuelmedia.io/v1/sem/c4067ddc-0e67-4928-b7ec-624481f721a6.m3u8
纬来综合频特,http://156.239.254.7:5555/smt.php?id=videolandzonghe
松视1欧美版,http://live.redtraffic.xyz:80/interracial.m3u8
民视第一频特,http://156.239.254.7:5555/smt.php?id=lunghuajingdian_twn
FNX[Geo-blocked],https://castus-vod-dev.s3.amazonaws.com/vod_clients/kvcr/live/ch1/video.m3u8
BBC2,http://156.239.254.7:5555/smt.php?id=bbc2_antik
MeWatchCh5,http://156.239.254.7:5555/smt.php?id=Mewatch_ch5
VTV7,http://156.239.254.7:5555/smt.php?id=viet_vtv7
JerseyShore,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/609bfa51fbecc1000733152e/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2966a1-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=d53c01b5-86bc-43d2-afd7-b739724c937c
Awani,http://156.239.254.7:5555/smt.php?id=Awani
重温经典,http://112.27.235.94:8000/hls/50/index.m3u8
RVTV[Geo-blocked],https://rvtv-stirr.b-cdn.net/rvtv-on-stirr/playlist.m3u8
KBSWorld,http://156.239.254.7:5555/smt.php?id=KBS
ZeeBusiness,http://156.239.254.7:5555/smt.php?id=Zeebusiness
公视台语频特,http://156.239.254.7:5555/smt.php?id=ctv2_twn
TNTSports3,http://156.239.254.7:5555/smt.php?id=5fea4d73db
全能偶像,https://www.goodiptv.club/huya/21241763
口爆01,https://video.bpzy1.com/video/20211021/f357cee15195f9f2986b82c4c35b1a97/index.m3u8
白嫖软件,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c02519bc71ce4f037001992e93a479_258.mp4
乔洋精选20首(1小时),https://txmov2.a.kwimgs.com/upic/2024/01/05/17/BMjAyNDAxMDUxNzEwMTJfNDQzMTI2Mjg0XzEyMTM5OTg3NTU2MV8yXzM=_b_Bf81e0b3d32a3fe727949531d0929868e.mp4
CCTV7频特,http://156.239.254.7:5555/smt.php?id=cctv7
LoveNature,https://bamus-lovenature-lg.amagi.tv/480p-cc/index.m3u8
TVMU,http://156.239.254.7:5555/smt.php?id=TVMU_eko
PAC12Insider,https://pac12-samsungus.amagi.tv/playlist.m3u8
王菲合集2,https://vd3.bdstatic.com/mda-paj24ccexzab4113/sc/cae_h264/1674182919884158754/mda-paj24ccexzab4113.mp4
XITENuevoLatino,https://d3bsgqzbpkrvbb.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-w288eaw03izg1/XITE_Nuevo_Latino.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai_vendor=SSSLIVE&ads.service_id=USBD3300007PB
ScientologyNetwork,https://stream6.scientology.org/master.m3u8
安徽公共,http://112.27.235.94:8000/hls/23/index.m3u8
深圳卫视频特,http://156.239.254.7:5555/smt.php?id=shenzhen
MoreTVSitcoms,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6132619f9ddaa50007e7dd86/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2a02e0-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=62d7dbcd-04ab-4ca8-ae91-0bf98c68d0d2
纬来育乐,https://cdn.iptv8k.top/dl/jrys.php?id=289&time=20240926215313&ip=111.229.253.40
Asianet,http://156.239.254.7:5555/smt.php?id=asianet_raj
互相搬助,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8be57a9bbcc944f03700199278a8589_258.mp4
台中广播电台,http://211.20.119.101:8081
八大综合频特,https://tzh911.qzz.io/play-smt.php?id=badazhonghe
宿迁新闻综合,https://migu.188766.xyz/?migutoken=1f58584d5aac19558c1f33ce6018cdbc&id=%E5%AE%BF%E8%BF%81%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&type=yy
Channel5,http://156.239.254.7:5555/smt.php?id=Channel5HD
粤语剧场版53,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c4618bbcdc1d4f037001993f1f919b_258.mp4
Akaku55(Hawaii),https://castus-vod-dev.s3.amazonaws.com/vod_clients/akaku/live/ch3/video.m3u8
AstroLOL,http://156.239.254.7:5555/smt.php?id=Astro_lol
天映频道闽特,http://156.239.254.7:5555/smt.php?id=Celestialindo
VisionPrime,http://156.239.254.7:5555/smt.php?id=VisionPrime
SPIN,https://bec-spin-1-us.plex.wurl.tv/3000.m3u8
年代新闻频特,http://156.239.254.7:5555/smt.php?id=niandainews_twn
MTVPlutoTV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5ca672f515a62078d2ec0ad2/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2a29f2-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=21f0e654-cec9-4722-a81b-dd17d02581d3
SCTV,http://156.239.254.7:5555/smt.php?id=SCTV
粤语剧场版56,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c4651e07203401037001993f2cb7fd_258.mp4
SportsGrid,https://sportsgrid-tribal.amagi.tv/playlist.m3u8
中视经典频特,http://156.239.254.7:5555/smt.php?id=zhongshi_twn
ICIMontreal,https://amdici.akamaized.net/hls/live/873426/ICI-Live-Stream/master.m3u8
今日演唱会下,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8d576391a55d74f0370019981d9b2f3_258.mp4
AwesomeTV,http://156.239.254.7:5555/smt.php?id=Dsangat
EstrellaNews,https://estrella-news-oando.amagi.tv/playlist.m3u8
MajestadTelevisión[Not24/7],https://livetv.305streamhd.com:3667/live/majestadtvlive.m3u8
中国|CGTN,https://english-livebkali.cgtn.com/live/encgtn_0.m3u8
Unbeaten,https://unbeaten-tcl.amagi.tv/playlist.m3u8
MissionTV[Not24/7],https://6096a9cf11ae5.streamlock.net:1943/live/missiontv/playlist.m3u8
CCTV10频特,http://156.239.254.7:5555/smt.php?id=cctv10hd
ABNUrdu(540p),https://mediaserver.abnvideos.com/streams/abnurdu.m3u8
无线翡翠,http://hls.168.us.kg/u/81/master.m3u8
KoogiTV,https://5d658d7e9f562.streamlock.net/koogi.tv/koogi.smil/playlist.m3u8
CGTN_英频特,http://156.239.254.7:5555/smt.php?id=CGTN
CNBC,http://156.239.254.7:5555/smt.php?id=cnbc_twn
博斯高球贰特,http://156.239.254.7:5555/smt.php?id=bosigolf2_twn
周华健合集,https://vd4.bdstatic.com/mda-nhw80v1ith9wa8e8/sc/cae_h264/1662013758665982272/mda-nhw80v1ith9wa8e8.mp4
雪山阿佳,https://txmov2.a.kwimgs.com/upic/2022/05/15/21/BMjAyMjA1MTUyMTM4MDFfOTU2MzA3MDg4Xzc0NTE3MTQ4NDE2XzJfMw==_b_B4c0462b674c8dd550827427f5f508232.mp4?clientCacheKey=3xkcfjmdw2rxwv4_b.mp4&tt=b&di=7a61dca2&bp=10000
AlHorreyaTV,http://media.smc-host.com:1935/alhorreya.tv/mp4:alhorreya3/playlist.m3u8
午夜狂情,https://ckzy1com.com/20230213/30w4s2Xx/index.m3u8
YonhapNews,http://156.239.254.7:5555/smt.php?id=yonhapnews_korea
1989年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5194620763762726260_hlsb.m3u8
ReutersTV(576p),https://amg00453-reuters-amg00453c1-xumo-us-2073.playouts.now.amagi.tv/reuters-reuters-hls/playlist576P.m3u8
SonyTen1,http://156.239.254.7:5555/smt.php?id=ten1_raj
LaUne,http://4ce5e2d62ee2c10e43c709f9b87c44d5.streamhost.cc/m3u8/Belgium/29797c9f3f4fa00.m3u8
CCTV5⁺体育赛事,http://112.27.235.94:8000/hls/6/index.m3u8
CBS9OklahomaCityOK(KWTV-DT1)[Not24/7],https://fuel-streaming-prod01.fuelmedia.io/v1/sem/e48409e7-672d-42f2-b5e0-ebb6744b0425.m3u8
Entertain,http://156.239.254.7:5555/smt.php?id=Entertain
欧美6,http://cdn.adultiptv.net/interracial.m3u8
俄罗斯成人5,http://live.redtraffic.xyz/bigdick.m3u8?fluxuslust.m3u8
纬来育乐频特,http://156.239.254.7:5555/smt.php?id=videolandyule
张镐哲合集,https://vd3.bdstatic.com/mda-pai1autuhxiwv606/hd/cae_h264/1674091410698310238/mda-pai1autuhxiwv606.mp4
马缨花情歌,https://txmov2.a.kwimgs.com/upic/2022/05/29/12/BMjAyMjA1MjkxMjQzMDVfOTU2MzA3MDg4Xzc1NTIwMDQ0NDIxXzJfMw==_b_Ba67dd2a268ed8f364665fa1dd316aa25.mp4?clientCacheKey=3xaeu9cx9kpz82c_b.mp4&tt=b&di=2471804b&bp=10000
SkysportsNews,http://156.239.254.7:5555/smt.php?id=tiankongnews
KSHB41(KansasCityMO),https://content.uplynk.com/channel/50d0fa1b042945a3a4f550f9b8412c83.m3u8
粤语剧场版65,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c469d0071fab01037001993f3fffec_258.mp4
天映,http://php.jdshipin.com:8880/smt.php?id=Celestial
美亚电影频特,http://156.239.254.7:5555/smt.php?id=meiyamovie_twn
有线综合频美,https://cdn6.101.qzz.io/163189/hoy
BSフジBSFuji,http://156.239.254.7:5555/smt.php?id=bsfuji_japan
RTHK31,http://hls.168.us.kg/u/31/master.m3u8
TVBPlus,http://r.jdshipin.com/Nr5jq
ANTV,http://156.239.254.7:5555/smt.php?id=viet_antv
HOY78,http://hls.168.us.kg/u/78/master.m3u8
TeleJonio,http://59d7d6f47d7fc.streamlock.net/telejonio/telejonio/playlist.m3u8
樱花台欧美版,http://live.redtraffic.xyz:80/russian.m3u8
LoveNature(240p),https://bamus-lovenature-lg.amagi.tv/240p-cc/index.m3u8
MeWatchCNA,https://tzh911.qzz.io/play-smt.php?id=Mewatch_cna
<我的好兄弟>,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c171e907fbe0010370019933a69c19_258.mp4
番号1351,http://cdn.adultiptv.net/livecams.m3u8
Al-Hijrah,http://156.239.254.7:5555/smt.php?id=Alhijrah
AlJazeeraEnglish,https://live-hls-web-aje-fa.getaj.net/AJE/01.m3u8
TVAsia,https://amg00206-amg00206c1-distrotv-us-6886.playouts.now.amagi.tv/24-25-6886.m3u8
HOT欧美版,http://live.redtraffic.xyz:80/hardcore.m3u8
大爱贰台频特,https://tzh911.qzz.io/play-smt.php?id=daai2_twn
AstroBadminton1,http://156.239.254.7:5555/smt.php?id=go_badminton1
欧美19,http://cdn.adultiptv.net/cuckold.m3u8
番号1354,http://cdn.adultiptv.net/rough.m3u8
陈淑桦32首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5207850128833175307_hlsb.m3u8
Super!Victorious–PlutoTV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/63c012504faf1c0007abfa93/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
MomoTV,https://tzh911.qzz.io/play-smt.php?id=momo1_twn
午夜8,http://live.redtraffic.xyz/pornstar.m3u8?fluxuslust.m3u8
Freesports,http://156.239.254.7:5555/smt.php?id=freesports_antik
CBSHD,http://156.239.254.7:5555/smt.php?id=cbshd_glo
八大戏剧频特,http://156.239.254.7:5555/smt.php?id=badadrama
三立综合频特,http://156.239.254.7:5555/smt.php?id=sanlizhonghe
沈总你养的金丝雀变凤凰了第1-20集,https://v.gsuus.com/play/9b6ZqEzb/index.m3u8
PickTV,http://156.239.254.7:5555/smt.php?id=picktv_antik
香港奇案5：奸魔1997年,https://play.hhuus.com/play/RdGA7lya/index.m3u8
CCTV9频特,http://156.239.254.7:5555/smt.php?id=cctv9hd
NBATV,http://156.239.254.7:5555/smt.php?id=Nba
ABCNewsNewYorkNY(WABC-TV),https://content.uplynk.com/channel/ext/72750b711f704e4a94b5cfe6dc99f5e1/wabc_24x7_news.m3u8
香蕉台欧美版,http://live.redtraffic.xyz:80/milf.m3u8
FC2PPV-1244023-A,https://aosikazy12.com/20220929/QfdZvXZs/index.m3u8
StarMoviesHD,https://tzh911.qzz.io/play-smt.php?id=starmovies_raj
KidsTV,http://156.239.254.7:5555/smt.php?id=KidsTV
ReutersTV,https://amg00453-reuters-amg00453c1-xumo-us-2073.playouts.now.amagi.tv/reuters-reuters-hls/playlist480P.m3u8
1988年春晚,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
BBCEarthHD,http://156.239.254.7:5555/smt.php?id=bbcearth_twn
Akaku54(Hawaii),https://castus-vod-dev.s3.amazonaws.com/vod_clients/akaku/live/ch2/video.m3u8
AXN电影频特,http://156.239.254.7:5555/smt.php?id=axn_twn
欧美2[1280*720],http://live.redtraffic.xyz/threesome.m3u8?fluxuslust.m3u8
ABCNewsLive1,https://abcnews-streams.akamaized.net/hls/live/2023560/abcnewshudson1/master_4000.m3u8
HOY77,http://hls.168.us.kg/u/77/master.m3u8
TheLibraryChannelTV18(360p),https://reflect-memphis.cablecast.tv/live-2/live/live.m3u8
AstroBeinsports2,http://156.239.254.7:5555/smt.php?id=Astrobein2
RadioJavanTV,http://74.115.215.41/live/smil:rjtv.smil/playlist.m3u8
林俊杰经典合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5231212549905475206_hlsb.m3u8
往事只能回味,https://txmov2.a.kwimgs.com/upic/2022/06/01/06/BMjAyMjA2MDEwNjEyMjZfOTU2MzA3MDg4Xzc1NzE0NzcwMTc5XzJfMw==_b_B55a73f3d2ceffe4c8f6105e440e73c59.mp4?clientCacheKey=3x6icrhwkc744by_b.mp4&tt=b&di=24717162&bp=10000
翡翠台,http://php.jdshipin.com:8880/PLTV/iptv.php?id=fct3
宁波鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8
ABC30FresnoandCentralValleyNews(KFSN-DT1),https://content.uplynk.com/channel/ext/96195dc445894d079a91958abba8d3af/kfsn_24x7_news.m3u8
广西音乐广播,http://live.xmcdn.com/live/301/64.m3u8
MBCMasrUSA,https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-masr-usa/cd8d40acdab28aac0582faa3bd3983f1/index.m3u8
博斯高球壹特,http://156.239.254.7:5555/smt.php?id=bosigolf1_twn
正义电台,http://211.20.119.103:8081
DiscoveryKidsTamil,http://156.239.254.7:5555/smt.php?id=discoverykidtamil_raj
中视新闻频特,http://156.239.254.7:5555/smt.php?id=zhongshinews_twn
LoveNature,https://bamus-lovenature-lg.amagi.tv/720p-cc/index.m3u8
ManateeSchoolsTelevisionMSTV(ManateeCountyFL),https://reflect-mcsb-vod.cablecast.tv/live-16/live/live.m3u8
DiscoveryWorldTamil,http://156.239.254.7:5555/smt.php?id=discoveryworldtam_raj
OndaWebRadio,http://178.33.224.197:1935/ondaradioweb/ondaradioweb/playlist.m3u8
CineTerror,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5d8d180092e97a5e107638d3/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c27e001-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c0a34186-d9cb-4907-882c-bf61e4d59e0f
MeWatchVasantham,http://156.239.254.7:5555/smt.php?id=Mewatch_Vasantham
NHK-E,http://156.239.254.7:5555/smt.php?id=nhke_japan
MeWatchChU,http://156.239.254.7:5555/smt.php?id=Mewatch_chU
粤语剧场版23,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c313dc0722ea01037001993a071f66_258.mp4
华视,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv041
安徽经济,http://112.27.235.94:8000/hls/22/index.m3u8
ZeeCinemaHD,http://156.239.254.7:5555/smt.php?id=Zeecinemahd
经典歌曲570首,https://txmov2.a.kwimgs.com/bs3/video-hls/5196309668987139918_hlsb.m3u8
CCTV15频特,http://156.239.254.7:5555/smt.php?id=cctv15
RealAmerica'sVoice,https://d2jiqiw4g5lj5k.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/AmericasVoiceChannel-prod/AVSamsung/AVSamsung.m3u8
华艺综合频特,https://tzh911.qzz.io/play-smt.php?id=weishichinese_twn
粤语剧场版07,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c1c1f707f05c010370019934e3b48b_258.mp4
SunTVHD,http://156.239.254.7:5555/smt.php?id=Suntv
大时代粤壹40,https://cdn9.ryplay9.com/20240922/8275_977c5d78/index.m3u8
LakewoodCityTV,https://dlttx48mxf9m3.cloudfront.net/vod_clients/lakewood/live/ch1/video.m3u8
Astroaec频特,http://156.239.254.7:5555/smt.php?id=AEC
StarplusHD,http://156.239.254.7:5555/smt.php?id=Starplushd
JTV,http://156.239.254.7:5555/smt.php?id=JTV_eko
SkysportsMix,http://156.239.254.7:5555/smt.php?id=tiankongmix
NCMMainChannel,https://reflect-npa.cablecast.tv/live-6/live/live.m3u8
Primabackup,http://156.239.254.7:5555/smt.php?id=AAprima1
SportitaliaPlus,https://sportsitalia-samsungitaly.amagi.tv/playlist.m3u8
时光洪流-程响,https://vd3.bdstatic.com/mda-pdd8msvmqi6svxjg/sc/cae_h264/1681466855589135211/mda-pdd8msvmqi6svxjg.mp4
陈慧琳精选30首(1小时),https://txmov2.a.kwimgs.com/upic/2025/02/09/20/BMjAyNTAyMDkyMDIzNTVfMTg1NzcxNTYxOF8xNTY0NDk2NjMzNTZfMl8z_b_Bd072695cb8d3a79a9d1ac8cdb5b3b3bc.mp4
Cucina–PlutoTV,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/608aa718a8ec810007d87fee/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&genre=ROKU_ADS_CONTENT_GENRE&content_rating=ROKU_ADS_CONTENT_RATING&studio_id=viacom&channel_id=channel
